0,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48747,35,Private,108140,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
46059,41,Private,252392,5,Married,Managerial-Specialist,Husband,White,Male,0,0,40,Non-US,0
34365,49,Private,140782,13,Married,Managerial-Specialist,Non-Husband,White,Female,0,2415,3,US,1
27852,24,Private,223367,7,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
27545,36,Private,227615,3,Non-Married,Other,Non-Husband,White,Male,0,0,32,Non-US,0
48784,30,Private,201697,9,Non-Married,Other,Non-Husband,White,Female,0,0,35,US,0
33684,63,Private,165775,9,Married,Other,Husband,White,Male,0,0,21,US,0
12011,51,Private,169364,10,Non-Married,Other,Non-Husband,White,Female,0,0,40,Non-US,0
24330,45,Non-Private,160724,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,45,Non-US,1
743,26,Private,112847,11,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
7979,48,Private,47343,14,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
22768,53,Non-Private,82783,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
25830,58,Non-Private,78634,7,Married,Other,Husband,White,Male,0,0,60,US,0
41275,27,Private,26326,11,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
46155,37,Private,61518,9,Married,Other,Husband,White,Male,0,0,50,US,0
47697,31,Private,191932,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,2258,40,US,0
23569,29,Private,244721,13,Married,Other,Husband,White,Male,0,0,35,US,1
2158,57,Non-Private,119253,14,Married,Other,Husband,White,Male,15024,0,65,US,1
357,40,Private,96129,11,Married,Other,Husband,White,Male,0,0,40,US,1
16081,41,Non-Private,293485,10,Married,Managerial-Specialist,Non-Husband,White,Female,3103,0,40,US,1
38151,50,Private,201984,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
38215,39,Private,319052,13,Married,Other,Non-Husband,Non-White,Female,0,0,37,Non-US,0
43436,27,Private,203776,10,Married,Other,Husband,White,Male,0,0,45,US,0
39611,20,Private,313786,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
46821,32,Private,324284,9,Married,Other,Husband,White,Male,0,0,40,US,0
1101,45,Non-Private,149865,13,Married,Managerial-Specialist,Husband,White,Male,0,0,60,US,1
26558,44,Non-Private,166597,14,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
14141,52,Private,193116,6,Married,Other,Husband,White,Male,0,0,45,US,0
41310,66,Private,423883,9,Married,Other,Husband,White,Male,0,0,40,US,0
42671,32,Private,13862,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,38,US,0
3034,30,Private,398827,9,Married,Managerial-Specialist,Husband,White,Male,0,0,60,US,0
10868,29,Non-Private,188278,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
46737,22,Private,117789,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
40940,36,Private,353263,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
15721,45,Private,87583,9,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,14,US,0
45739,50,Non-Private,209642,10,Married,Other,Husband,White,Male,99999,0,55,US,1
10233,33,Private,96635,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,26,Non-US,0
26923,51,Private,310774,15,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
14189,45,Private,102597,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,35,US,0
35391,47,Non-Private,102388,9,Non-Married,Other,Non-Husband,White,Male,0,0,60,US,0
39213,47,Non-Private,655066,13,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,40,Non-US,1
28073,30,Private,104223,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,32,US,0
4253,44,Private,103218,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
21558,19,Non-Private,215891,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,10,US,0
25996,64,Private,125684,9,Married,Other,Husband,White,Male,0,0,40,US,0
5465,49,Non-Private,30751,11,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,0
24714,18,Private,172214,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,20,US,0
41601,26,Private,129806,6,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
18876,39,Private,163237,9,Married,Other,Husband,White,Male,0,0,60,US,0
38702,19,Private,111836,9,Non-Married,Other,Non-Husband,White,Male,0,0,35,US,0
15256,74,Private,29887,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,10,US,0
18693,57,Private,194850,10,Married,Other,Husband,Non-White,Male,0,0,40,Non-US,0
40054,27,Private,604045,13,Non-Married,Other,Non-Husband,White,Male,27828,0,40,US,1
14815,36,Non-Private,186035,15,Married,Other,Husband,White,Male,0,0,30,US,1
39029,53,Non-Private,222381,14,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
30694,46,Private,148738,9,Married,Other,Husband,White,Male,0,1740,35,US,0
36290,56,Private,68080,9,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,1
40961,47,Non-Private,85109,16,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,0
36116,63,Private,55946,9,Married,Other,Husband,White,Male,0,0,40,US,0
44758,29,Private,160786,10,Married,Managerial-Specialist,Husband,White,Male,0,0,46,US,0
34411,28,Private,165218,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,55,US,0
10630,33,Private,122612,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,35,Non-US,0
10487,27,Private,285897,9,Married,Managerial-Specialist,Husband,White,Male,0,1848,45,US,1
40933,49,Private,184285,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
39297,24,Private,161092,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
13913,24,Private,464502,12,Non-Married,Other,Non-Husband,Non-White,Male,0,0,40,US,0
24578,43,Private,236985,9,Married,Other,Husband,Non-White,Male,0,0,40,US,0
15069,23,Non-Private,62507,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,12,US,0
22291,35,Private,188972,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,30,US,0
48467,41,Private,253189,10,Married,Other,Husband,White,Male,0,0,40,US,0
23794,20,Private,184779,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
31134,18,Private,56613,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
34600,25,Private,274228,9,Non-Married,Other,Non-Husband,White,Male,0,0,65,US,0
7795,28,Private,148645,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
3988,52,Private,192390,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
37625,31,Private,164461,9,Married,Other,Husband,White,Male,0,0,73,US,0
4301,25,Private,204338,9,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
12473,25,Private,138765,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
4009,59,Non-Private,236426,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
22674,19,Private,67759,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,43,US,0
4906,45,Private,154430,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,10520,0,50,US,1
23643,47,Private,302711,7,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
43005,35,Private,210945,9,Married,Other,Husband,White,Male,7298,0,38,US,1
16346,22,Private,214238,4,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,Non-US,0
17762,18,Private,118847,9,Non-Married,Other,Non-Husband,White,Female,0,0,24,US,0
48162,48,Private,83545,10,Married,Managerial-Specialist,Husband,White,Male,0,0,65,US,1
7719,69,Private,541737,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,2050,0,24,US,0
10134,26,Private,252406,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
20261,66,Private,214469,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,13,US,0
41785,47,Private,64563,10,Married,Managerial-Specialist,Husband,White,Male,7688,0,42,US,1
45864,48,Non-Private,172034,13,Married,Managerial-Specialist,Husband,White,Male,0,0,60,US,0
25753,32,Private,258406,10,Non-Married,Other,Non-Husband,White,Male,0,0,72,Non-US,0
37072,57,Private,176904,6,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
7982,55,Private,175942,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,Non-US,0
3753,23,Private,162593,13,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,US,0
16936,43,Private,293176,13,Married,Other,Husband,White,Male,0,0,40,US,1
46346,22,Private,299047,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,30,US,0
42465,19,Non-Private,98283,10,Non-Married,Other,Non-Husband,Non-White,Male,0,0,32,US,0
28348,59,Non-Private,122390,10,Married,Managerial-Specialist,Husband,White,Male,0,1977,48,US,1
2469,39,Non-Private,237532,9,Married,Other,Non-Husband,Non-White,Female,0,0,54,Non-US,1
37848,48,Private,203576,10,Married,Other,Husband,White,Male,0,0,40,US,1
39562,46,Non-Private,87018,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
34163,63,Private,219337,4,Married,Other,Husband,White,Male,3471,0,45,US,0
36353,49,Private,186256,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
9948,41,Non-Private,344329,9,Married,Other,Husband,White,Male,0,0,10,US,0
35164,51,Non-Private,67198,12,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
33500,25,Private,144334,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
48385,30,Private,188362,9,Married,Managerial-Specialist,Husband,White,Male,5178,0,40,US,1
16513,75,Non-Private,218521,10,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
35987,28,Private,248404,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,60,US,0
10414,34,Private,36069,9,Married,Other,Husband,White,Male,3908,0,46,US,0
43051,35,Private,250988,13,Married,Other,Husband,White,Male,0,0,40,US,1
28351,33,Private,159548,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,38,US,0
370,26,Non-Private,185885,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,15,US,0
19204,52,Private,110563,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
38016,39,Private,242922,9,Non-Married,Other,Non-Husband,Non-White,Male,0,0,35,US,0
37617,22,Private,196280,12,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
20515,28,Non-Private,212318,9,Non-Married,Other,Non-Husband,White,Male,0,0,55,US,0
13752,46,Private,181810,9,Married,Other,Husband,Non-White,Male,4064,0,40,US,0
38182,33,Non-Private,179708,10,Married,Other,Husband,White,Male,0,0,40,US,0
32429,51,Non-Private,203334,16,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,45,US,1
4140,43,Non-Private,125405,9,Married,Other,Husband,White,Male,0,0,40,US,0
37391,36,Private,228652,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,Non-US,0
46452,24,Non-Private,96844,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
40646,36,Private,162029,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,3325,0,40,US,0
20273,36,Non-Private,409189,10,Married,Other,Husband,White,Male,0,0,40,US,1
35182,36,Private,30269,10,Married,Other,Non-Husband,White,Female,7298,0,32,US,1
23965,36,Private,126675,14,Married,Managerial-Specialist,Husband,White,Male,0,1977,50,US,1
11695,28,Non-Private,526528,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,3887,0,40,US,0
9107,37,Private,342768,9,Married,Other,Husband,White,Male,0,0,40,US,0
24347,38,Private,192930,9,Non-Married,Other,Non-Husband,White,Female,0,0,10,US,0
16617,40,Non-Private,391736,11,Married,Other,Husband,White,Male,0,0,40,US,0
38636,45,Private,190822,9,Married,Other,Husband,White,Male,0,0,31,US,0
6117,60,Private,187124,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
40978,17,Private,30829,7,Non-Married,Other,Non-Husband,White,Female,0,0,12,US,0
5345,30,Private,140011,11,Married,Other,Husband,White,Male,0,0,53,US,0
8024,22,Private,112847,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Male,0,0,40,US,0
27904,31,Private,341672,10,Married,Managerial-Specialist,Husband,Non-White,Male,0,0,50,Non-US,0
32563,28,Non-Private,336951,12,Married,Other,Husband,White,Male,0,0,40,US,1
20511,36,Private,41624,6,Married,Other,Husband,White,Male,0,0,70,Non-US,0
6302,33,Private,324546,10,Married,Managerial-Specialist,Husband,White,Male,0,0,39,US,0
17842,57,Non-Private,51016,9,Married,Managerial-Specialist,Husband,White,Male,0,0,60,US,1
35308,38,Non-Private,186845,13,Married,Other,Husband,White,Male,0,0,40,US,0
6327,24,Private,211527,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,30,US,0
8049,39,Private,191002,9,Non-Married,Other,Non-Husband,White,Female,0,0,40,Non-US,0
38312,27,Private,107812,10,Married,Other,Husband,White,Male,0,0,40,US,0
39936,35,Non-Private,90406,9,Non-Married,Other,Non-Husband,White,Female,0,0,60,US,0
24588,52,Private,177465,9,Non-Married,Other,Non-Husband,White,Female,0,0,25,US,0
14011,38,Private,363395,10,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
16645,49,Non-Private,159641,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,625,40,US,0
7976,34,Private,134737,14,Married,Managerial-Specialist,Husband,White,Male,7688,0,55,US,1
41118,71,Private,159722,9,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,25,US,0
6102,18,Non-Private,38307,7,Non-Married,Other,Non-Husband,White,Male,0,0,30,US,0
25499,27,Non-Private,163862,9,Married,Other,Husband,White,Male,0,0,60,US,0
46313,53,Private,227475,13,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
35106,42,Private,55854,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
22067,48,Private,155509,10,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
13813,31,Private,43819,13,Married,Managerial-Specialist,Non-Husband,White,Female,7688,0,43,US,1
42920,55,Private,228595,3,Married,Other,Husband,White,Male,0,0,40,US,0
32717,26,Non-Private,102264,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
48523,19,Private,239057,9,Non-Married,Other,Non-Husband,White,Male,0,0,40,US,0
47776,29,Private,443858,9,Married,Other,Husband,White,Male,0,0,40,US,0
21121,68,Non-Private,234859,10,Married,Other,Husband,White,Male,0,0,30,US,0
22591,39,Private,191227,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,13550,0,50,US,1
46158,44,Private,154993,10,Non-Married,Other,Non-Husband,White,Female,0,0,55,US,0
17685,46,Non-Private,114160,14,Married,Managerial-Specialist,Husband,White,Male,0,1902,45,US,1
31182,47,Private,57534,10,Married,Other,Husband,White,Male,0,0,40,US,1
7560,19,Non-Private,47713,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
18147,58,Private,205410,9,Married,Other,Husband,White,Male,0,0,40,US,0
22967,25,Private,256620,13,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
45337,42,Private,212894,13,Married,Other,Husband,White,Male,0,0,70,US,1
39591,22,Private,341760,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
17546,49,Private,116143,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
5757,57,Non-Private,102058,14,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
23261,51,Private,173987,5,Married,Other,Husband,White,Male,0,0,40,US,0
13094,34,Private,734193,10,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
16893,54,Non-Private,178356,5,Married,Other,Husband,White,Male,0,0,40,US,0
163,28,Private,88419,9,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,40,Non-US,0
29431,41,Non-Private,510072,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
22577,45,Private,99971,9,Married,Other,Husband,White,Male,0,0,50,US,0
3548,38,Non-Private,182416,9,Non-Married,Other,Non-Husband,Non-White,Female,0,0,42,US,0
25683,27,Private,106039,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,50,US,0
12653,23,Private,181820,10,Non-Married,Other,Non-Husband,White,Male,0,0,45,US,0
22576,33,Private,275369,4,Non-Married,Other,Non-Husband,Non-White,Male,0,0,35,Non-US,0
16695,38,Private,162322,11,Non-Married,Other,Non-Husband,White,Female,0,0,40,US,0
20530,23,Private,280134,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
4012,35,Private,227571,4,Married,Other,Husband,White,Male,0,0,40,Non-US,0
38198,39,Non-Private,282461,11,Married,Other,Husband,White,Male,0,0,40,US,1
24737,67,Private,336163,9,Married,Other,Husband,White,Male,0,0,24,US,0
37249,48,Private,196571,10,Married,Other,Husband,White,Male,0,0,40,US,0
44120,32,Private,329432,14,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,40,US,0
48626,46,Private,41223,10,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
24969,23,Private,320294,9,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,40,US,0
33173,18,Private,39493,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,30,US,0
35464,42,Private,38389,13,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
5864,48,Private,348144,10,Non-Married,Other,Non-Husband,White,Male,3325,0,53,US,0
19512,45,Private,140581,10,Non-Married,Other,Non-Husband,Non-White,Female,0,0,40,US,0
31955,46,Non-Private,267952,11,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,36,US,0
31726,42,Private,147251,10,Married,Managerial-Specialist,Non-Husband,White,Female,0,0,36,US,0
14776,34,Private,184942,7,Married,Other,Husband,White,Male,0,0,50,US,0
20215,52,Private,349502,10,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,0,45,US,0
31379,67,Non-Private,112318,6,Married,Other,Husband,White,Male,0,0,40,US,0
9392,46,Private,155489,14,Married,Managerial-Specialist,Husband,White,Male,0,0,50,US,1
12595,49,Private,180899,14,Non-Married,Managerial-Specialist,Non-Husband,White,Male,0,1755,45,US,1
7935,20,Private,245297,10,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
28594,26,Non-Private,189502,13,Married,Other,Husband,White,Male,0,0,80,US,1
47878,17,Private,183161,8,Non-Married,Other,Non-Husband,White,Female,0,0,8,US,0
5736,28,Private,190367,9,Married,Managerial-Specialist,Husband,White,Male,0,0,45,US,0
31454,30,Private,430283,9,Married,Managerial-Specialist,Non-Husband,White,Female,7298,0,40,US,1
48133,35,Non-Private,186488,9,Married,Other,Husband,White,Male,0,0,50,Non-US,0
5896,20,Private,159297,10,Non-Married,Managerial-Specialist,Non-Husband,Non-White,Female,0,0,15,US,0
33277,33,Private,54318,9,Married,Other,Husband,White,Male,0,0,40,US,1
26207,40,Private,210648,13,Married,Managerial-Specialist,Husband,White,Male,0,0,44,US,1
39605,24,Private,179423,13,Non-Married,Managerial-Specialist,Non-Husband,White,Female,0,0,20,US,0
26830,53,Private,64322,9,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,0
18727,27,Private,164607,13,Non-Married,Other,Non-Husband,White,Male,0,0,50,US,0
9252,41,Private,289886,3,Married,Other,Husband,Non-White,Male,0,1579,40,Non-US,0
11116,52,Non-Private,254211,14,Married,Managerial-Specialist,Husband,White,Male,15024,0,60,US,1
17832,66,Non-Private,189834,4,Non-Married,Other,Non-Husband,White,Female,0,0,20,US,0
3020,51,Non-Private,172962,16,Married,Managerial-Specialist,Husband,White,Male,0,0,40,US,1
20596,30,Private,609789,7,Married,Other,Husband,White,Male,0,0,60,Non-US,0
